"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","272","500","540","26","4","""-377309161""","30.985915492957744","53.888888888888886","42.437402190923315","16.194847797598","30.985915492957744"
"1","273","500","540","26","4","""143611235""","34.024896265560166","53.70370370370371","43.86429998463194","13.91501818517557","34.024896265560166"
"1","274","500","540","26","4","""524428755""","30.20408163265306","51.85185185185185","41.02796674225245","15.307285119563655","30.20408163265306"
"1","275","500","540","26","4","""-1199424449""","31.653225806451612","50.18518518518519","40.9192054958184","13.104074145376153","31.653225806451612"
"1","276","500","540","26","4","""1552491317""","29.253112033195023","52.22222222222223","40.737667127708626","16.24161357248216","29.253112033195023"
"1","277","500","540","26","4","""-2139682378""","33.2657200811359","53.70370370370371","43.48471189241981","14.451836813297296","33.2657200811359"
"1","278","500","540","26","4","""1035517457""","48.7037037037037","48.7037037037037","48.7037037037037","0","48.7037037037037"
"1","279","500","540","26","4","""-257250269""","31.8","53.148148148148145","42.474074074074075","15.09542032133059","31.8"
"1","280","500","540","26","4","""-946288460""","33.19755600814664","52.96296296296297","43.080259485554805","13.976253290662374","33.19755600814664"
"1","281","500","1730","41","2","""110838558""","36.820809248554916","36.820809248554916","36.820809248554916","0","36.820809248554916"
"1","282","500","1730","41","2","""147897137""","38.26589595375722","38.26589595375722","38.26589595375722","0","38.26589595375722"
"1","283","500","1730","41","2","""1199305632""","37.052023121387286","37.052023121387286","37.052023121387286","0","37.052023121387286"
"1","284","500","1730","41","2","""-1048999837""","36.24277456647399","36.24277456647399","36.24277456647399","0","36.24277456647399"
"1","285","500","1730","41","2","""787680745""","37.10982658959537","37.10982658959537","37.10982658959537","0","37.10982658959537"
"1","286","500","1730","41","2","""402159597""","38.20809248554913","38.20809248554913","38.20809248554913","0","38.20809248554913"
"1","287","500","1730","41","2","""1799318862""","39.017341040462426","39.017341040462426","39.017341040462426","0","39.017341040462426"
"1","288","500","1730","41","2","""-650049720""","39.017341040462426","39.017341040462426","39.017341040462426","0","39.017341040462426"
"1","289","500","1730","41","2","""1151555830""","36.70520231213873","36.70520231213873","36.70520231213873","0","36.70520231213873"
